turn,comment,blacklist_suggestions,overall_quality,factual_correctness,readability,rating_time,warm_up,user_suggestions,action_coherence,linguistic_difference,content_similarity,identical_information,exhaustive_information,story_edit,story_old,grammar,implicit_fact_check,citation_correct,context_realization,false_gender,false_mood,matches_fandom,positive_comment,positive_example,negative_comment,negative_example,implicit_fc_comment,implicit_fc_example,positive_comment_topic,negative_comment_topic,story_id,listvalue,story_group,length,topk,temperature,likelihood_score,story_hash,version,amount_fallbacks,duration_generation,dur_score,user,date,avg_rating,model
102,,,80.0,100.0,75.0,7:0,0,,100.0,90.0,100.0,100.0,100.0,,,100.0,100,80.0,,100.0,100.0,,-1,-1,(1) Ausdruck(2) Zitation,(1) Am Donnerstag hatten sich Finanz- und Verkehrsministerium auf ein Maßnahmenpaket geeinigt&comma; wie die Deutschen Presse-Agentur erfuhr. (2) &quot;Alles in allem ist uns damit ein rundum stimmiges Gesamtpaket zum Erhalt der deutschen Luftverkehrsinfrastruktur gelungen.&quot; -> Ein rundum stimmiges Gesamtpaket zum Erhalt der deutschen Luftverkehrsinfrastruktur ist uns damit gelungen. &quot;,,,,,106808,4,,,,,,8016887a56a07d8d209fa92e87ad36ee,,0,3.259.985.613.822.930,18.442.494.869.232.100,79689,2022-10-09 20:42:41,94.23076923076923,Maskito v0.3.0b_RAW
102,,,70.0,100.0,100.0,3:50,1,,100.0,80.0,100.0,100.0,100.0,,,80.0,100,100.0,,100.0,100.0,,-1,-1,-1,-1,,,,,106664,1,,,,,,e28e7fc6b9f2db16e27ad257ee4b4544,,0,30.732.369.899.749.700,18.618.672.132.492.000,12802,2022-10-10 07:19:24,94.61538461538461,Maskito v0.3.0_HYBRID
102,,,30.0,100.0,100.0,5:9,1,,100.0,30.0,90.0,100.0,100.0,,,90.0,100,100.0,,100.0,100.0,,-1,-1,1. falscher Numerus (Titelkampf),1. Der Titelkampf im Allgäu startet am 23. Februar und dauert bis 7. März. ,,,,,106772,3,,,,,,07a4766b65d7e1de207ff76bb0a4559e,,0,17.129.509.449.005.100,11.417.928.695.678.700,12802,2022-10-10 07:24:35,87.6923076923077,Maskito v0.3.0_RAW
102,,,30.0,100.0,100.0,5:27,1,,100.0,40.0,90.0,100.0,100.0,,,90.0,75,100.0,,100.0,100.0,,-1,-1,1. impliziter Fehler,1. Für Einreisen aus anderen sogenannten Virusmutationsgebieten wie Portugal und Großbritannien werde man sich wohl im Großen und Ganzen an den Regelungen orientieren&comma; hieß es,,,,,106830,4,,,,,,9ec7add43a9f0c4e1624f3de7c60b199,,0,4.577.287.793.159.480,34.672.765.016.555.700,12802,2022-10-10 07:30:42,86.53846153846153,Maskito v0.3.0b_RAW
102,,,60.0,100.0,75.0,21:22,1,,100.0,70.0,90.0,100.0,100.0,,,60.0,75,100.0,,100.0,100.0,,-1,-1,1. fehlender Punkt am Satzende (und Absatzende)2. impliziter Fehler durch missverständliche Formulierung3. falsche Satzzeichen am Textende,1. [...] sagte Zverev nach seinem beeindruckenden 6:3&comma; 6:1 gegen den Franzosen Adrian Mannarino sowie vor dem Achtelfinale gegen den Serben Dusan ; 2.Außerhalb der eigenen vier Wände herrscht Maskenpflicht und Menschen dürfen nur wichtige Dinge verlassen.; 3. &quot;Olympia wird eng. Das ist extrem bitter&quot;&comma; sagt Krawietz: &quot;,,,,,106662,1,,,,,,a77344d647e936c93a11e9946ebf9d12,,1,995.817.768.573.761,5.368.478.584.289.550,12802,2022-10-10 07:52:13,86.92307692307692,Maskito v0.3.0_HYBRID
102,,,70.0,100.0,100.0,4:33,0,,100.0,70.0,90.0,100.0,100.0,,,90.0,100,100.0,,100.0,100.0,,-1,-1,-1,-1,,,,,106731,2,,,,,,f89add7dbeb5233a91040efd74b729ff,,0,1.911.299.967.765.800,10.066.308.736.801.100,12802,2022-10-10 07:56:57,93.84615384615384,Maskito v0.3.0b_HYBRID
102,,,50.0,100.0,50.0,8:23,0,,100.0,50.0,80.0,100.0,100.0,,,70.0,75,100.0,,100.0,100.0,,-1,-1,1. Genusfehler&comma; da es explizit um die weiblichen Biatheltinnen geht2. Komma vor Redebegleitsatz fehlt3. impliziter Fehler,1. Medaillenkandidatin Franziska Preuß traut deutschen Biathleten eine gute Rolle beim WM-Sprint auf der Pokljuka in Slowenien zu.; 2. [...] wenn alles zusammenpasst&quot; erklärte die Bayerin.; 3. [...] die schweren Strecken des ersten Einzelrennens für Frauen,,,,,106786,4,,,,,,f45186368fa337f839bd34448b922aa5,,1,6.601.808.571.815.490,4.512.562.036.514.280,12802,2022-10-10 08:05:21,82.6923076923077,Maskito v0.3.0b_RAW
102,,,60.0,100.0,50.0,20:40,0,,75.0,70.0,90.0,100.0,100.0,,,70.0,75,100.0,,100.0,100.0,,-1,-1,1. Ausdruck und impliziter Fehler: &quot;verfolgen&quot; statt &quot;begleiten&quot;,1. Das Bundesamt für Migration und Flüchtlinge (Bamf) will das freiwillige Rückkehren von Asylsuchenden in ihre Herkunftsländer besser verfolgen,,,,,106759,3,,,,,,9c009b1bfdce419a92f30afd6617636c,,0,5.914.892.268.180.840,40.431.479.692.459.100,12802,2022-10-10 08:26:03,83.84615384615384,Maskito v0.3.0_RAW
102,,,60.0,100.0,100.0,10:25,1,,100.0,40.0,100.0,100.0,100.0,,,80.0,100,100.0,,100.0,100.0,,Inhalt gut übernommen,-1,Wenig Unterschied,-1,,,,,106716,2,,,,,,b8a1cf1e6d6515e32cf8565373576284,,0,23.584.069.967.269.800,10.202.398.777.008.000,53332,2022-10-10 09:09:13,90.76923076923077,Maskito v0.3.0b_HYBRID
102,,,80.0,100.0,75.0,9:4,1,,100.0,70.0,90.0,100.0,100.0,,,100.0,100,100.0,,100.0,,,Inhalt gut übernommen,-1,sei =/= ist,-1,,,,,106781,3,,,,,,01d579ffb689b8669274bb0b63fe0a70,,0,28.655.494.451.522.800,2.050.773.000.717.160,53332,2022-10-10 09:18:19,92.91666666666667,Maskito v0.3.0_RAW
102,,,50.0,100.0,50.0,11:14,1,,100.0,70.0,80.0,100.0,100.0,,,100.0,75,100.0,,100.0,100.0,,Inhalt größtenteils gut übernommen,-1,Ausdruck teils sinnverändernd. ,getestet werden =/= sich melden  //  scheint zu sein =/= ist,,,,,106681,1,,,,,,7f5d0a455e8da52b29d3d85bc1e3162d,,0,22.730.353.832.244.800,13.374.791.622.161.800,53332,2022-10-10 09:29:34,86.53846153846153,Maskito v0.3.0_HYBRID
102,,,80.0,100.0,100.0,22:2,1,,100.0,60.0,100.0,100.0,100.0,,,90.0,100,100.0,,100.0,100.0,,Insgesamt gut!,-1,Ein bisschen mehr Unterschied wäre schön gewesen,-1,,,,,106813,4,,,,,,0b359d455686332303d8c325b266a022,,0,63.072.749.376.297,4.110.985.207.557.670,53332,2022-10-10 09:51:37,94.61538461538461,Maskito v0.3.0b_RAW
102,,,60.0,100.0,50.0,20:19,0,,100.0,70.0,90.0,100.0,100.0,,,80.0,100,100.0,,100.0,100.0,,Inhalt größtenteils gut übernommen,-1,1. Mehrere Abzüge in Ausdruck2. Teils etwas wenig Unterschied,1. &quot;Ist der Darlehensnehmer arbeitsunfähig oder arbeitslos&comma; stirbt oder wird er eingestellt.&quot; // &quot;Das Ende der Fahnenstange stehe noch nicht an.&quot;,,,,,106715,2,,,,,,7ad95a055bcd5ad109add811886627a1,,0,3.313.692.092.895.500,1.671.240.758.895.870,53332,2022-10-10 10:11:58,88.46153846153847,Maskito v0.3.0b_HYBRID
102,,,70.0,100.0,75.0,28:3,1,,75.0,70.0,100.0,100.0,100.0,,,90.0,100,100.0,,100.0,100.0,,keine inhaltlichen Fehler,-1,sprachliche Fehler,Input: Oder man denke bei den Installationen gesellschaftskritischer etwa an Vergehen an der Natur oder Genmanipulation&comma; erläuterte der Künstler. Output:  Oder man denke an Vergehen an der Natur und Genmanipulation bei den Installationen gesellschaftskritischer&comma; erläuterte der Künstler. ,,,,,106828,4,,,,,,2b97d2842ae5f4366668bd2829bae1c8,,0,320.837.607.383.728,2.063.456.916.809.080,70828,2022-10-10 10:22:36,90.76923076923077,Maskito v0.3.0b_RAW
102,,,60.0,100.0,75.0,18:35,0,,100.0,60.0,100.0,100.0,100.0,,,90.0,100,100.0,,100.0,100.0,,Inhalt gut übernommen,-1,1. Abzüge im Ausdruck2. Teils wenig Unterschied,1. &quot;Bei einem Radunfall von Fernando Alonso ist ein Bruch des Oberkiefers erlitten worden&quot;,,,,,106723,2,,,,,,65283267550e7b50879332a121eb9df3,,0,3.110.495.948.791.500,14.911.484.956.741.300,53332,2022-10-10 10:30:37,91.15384615384616,Maskito v0.3.0b_HYBRID
102,,,70.0,100.0,100.0,7:11,0,,100.0,60.0,100.0,100.0,100.0,,,90.0,100,100.0,,100.0,100.0,,Inhalt gut übernommen,-1,Ein wenig mehr Unterschied wäre gut,-1,,,,,106742,3,,,,,,3c2526d4706c7d02b8b56651afab23c0,,0,22.668.915.510.177.600,1.698.255.228.996.270,53332,2022-10-10 10:38:01,93.84615384615384,Maskito v0.3.0_RAW
102,,,30.0,100.0,50.0,23:12,1,,25.0,70.0,60.0,75.0,100.0,,,70.0,25,100.0,,100.0,100.0,,-1,-1,1. viele ihaltliche Fehler2. viele sprachliche Fehler,Input: Die deutsche Polizei hatte im vergangenen Dezember 617 islamistische Gefährder auf dem Radar.  Output: Im Dezember 617 hatten die deutschen Behörden 617 islamistische Gefährder auf dem Radar. ,,,,,106777,3,,,,,,269719c102664ad96e37332d7ba6b011,,0,10.224.020.338.058.400,7.018.758.177.757.260,70828,2022-10-10 10:45:49,69.61538461538461,Maskito v0.3.0_RAW
102,,,60.0,100.0,75.0,13:41,0,,100.0,60.0,90.0,100.0,100.0,,,80.0,75,90.0,,100.0,100.0,,Inhalt größtenteils gut übernommen,-1,1. IFC&comma; zweiter Satz vertauscht was auf was zurückgeht2. Teils wenig Unterschied,-1,,,,,106678,1,,,,,,4ec09a5cfe24cbcd9f0ef1c79332b758,,1,22.932.260.036.468.500,11.397.202.968.597.400,53332,2022-10-10 10:51:44,86.92307692307692,Maskito v0.3.0_HYBRID
102,,,70.0,100.0,75.0,22:34,1,,100.0,70.0,90.0,100.0,100.0,,,90.0,100,100.0,,100.0,100.0,,viele Umstellungen,-1,ein fehlerhafter Satz,Input: Eine besonders große Rolle spielt dabei die britische Variante B.1.1.7 des Coronavirus. Output: Eine besonders große Rolle spielt bei der britischen Variante B.1.1.7 des Coronavirus,,,,,106753,3,,,,,,f8458a805c35583ea868f3d1aadecedc,,0,7.807.964.658.737.180,5.104.569.339.752.190,70828,2022-10-10 11:08:31,91.92307692307692,Maskito v0.3.0_RAW
102,,,80.0,100.0,100.0,16:14,1,,100.0,80.0,100.0,100.0,100.0,,,90.0,100,100.0,,100.0,100.0,,viele Umstellungen,Input: DFB-Präsident Fritz Keller hob den Stellenwert des Rekordmeisters nach dem nächsten Sieg hervor.  Output: Nach dem nächsten Erfolg hob DFB-Präsident Fritz Keller die Stärke des Rekordmeisters hervor. ,Satzzeichenfehler,FC Bayern zum Gewinn der Club-Weltmeisterschaft.&quot;&quot;,,,,,106816,4,,,,,,bb70f761803acaed4a3708f8e79a7749,,0,40.595.672.369.003.200,23.035.523.414.611.800,70828,2022-10-10 13:48:03,96.15384615384616,Maskito v0.3.0b_RAW
102,,,60.0,100.0,100.0,14:3,1,,100.0,70.0,90.0,100.0,75.0,,,100.0,100,100.0,,100.0,100.0,,viele Umstellungen,-1,eine Fehlende Zahl,Der 26 Jahre alte Österreicher bezwang am Freitag nach einem 0:2-Satzverlust Kyrgios noch mit 4:6&comma; 4:6&comma; 6:3&comma; 6:4&comma; 6:4.  Output: Am Freitag bezwang der 26-jährige Österreicher nach einem 0:2-Satzverlust Kyrgios noch mit 4:6&comma; 4:6&comma; 6:3&comma; 6:4. ,,,,,106642,1,,,,,,de114b2b0d9a3469664eddd812a29a91,,0,18.926.214.694.976.800,11.121.052.742.004.300,70828,2022-10-10 14:02:07,91.92307692307692,Maskito v0.3.0_HYBRID
102,,,80.0,100.0,100.0,8:42,1,,100.0,70.0,100.0,100.0,100.0,,,100.0,100,100.0,,100.0,100.0,,keine Fehler,-1,wenig Synonyme,-1,,,,,106696,2,,,,,,357237b91de40b3b3a336b06dfb61d0c,,0,29.451.919.555.664.000,12.293.765.306.472.700,70828,2022-10-10 14:10:50,96.15384615384616,Maskito v0.3.0b_HYBRID
102,,,70.0,100.0,75.0,18:3,1,,100.0,60.0,90.0,100.0,75.0,,,100.0,100,100.0,,100.0,100.0,,Inhalt größtenteils gut übernommen,-1,1. Es fehlt&comma; dass er 1956 starb2. Ausdruck teils suboptimal 3. Mitunter wenig Unterschied,-1,,,,,106791,4,,,,,,c2bbb8e1f6e353d44d239e89a18259c0,,0,6.941.009.259.223.930,5.127.790.331.840.510,53332,2022-10-10 14:16:04,90.0,Maskito v0.3.0b_RAW
102,,,80.0,100.0,100.0,6:14,1,,100.0,70.0,100.0,100.0,100.0,,,100.0,100,100.0,,100.0,100.0,,keine Fehler,-1,wenig Synonyme,-1,,,,,106732,3,,,,,,317b4ea87cb7ef215145994e9d124372,,0,33.941.633.224.487.300,2.551.986.527.442.930,70828,2022-10-10 14:17:06,96.15384615384616,Maskito v0.3.0_RAW
102,,,80.0,100.0,75.0,3:57,0,,100.0,70.0,100.0,100.0,100.0,,,100.0,100,100.0,,100.0,100.0,,-1,-1,-1,-1,,,,,106692,2,,,,,,f861cc3ca1656f1c3996eeb425448ba1,,0,13.846.942.663.192.700,67.721.052.169.799.800,70828,2022-10-10 14:33:40,94.23076923076923,Maskito v0.3.0b_HYBRID
102,,,70.0,100.0,100.0,18:51,1,,100.0,60.0,100.0,100.0,100.0,,,90.0,100,100.0,,100.0,100.0,,Inhalt gut übernommen,-1,Könnte etwas mehr Unterschied haben,-1,,,,,106763,3,,,,,,e1e101e5b85e68db54dfd6d2b0ea7897,,0,6.573.750.376.701.350,4.394.045.281.410.210,53332,2022-10-10 14:34:56,93.84615384615384,Maskito v0.3.0_RAW
102,,,60.0,100.0,100.0,4:38,1,,100.0,40.0,100.0,100.0,100.0,,,90.0,100,90.0,,100.0,100.0,,Inhalt gut übernommen,-1,Wenig Unterschied,-1,,,,,106655,1,,,,,,c6ea3cfaf0ab2db7b34e7c173244d72c,,0,14.665.361.404.418.900,54.327.003.955.841.000,53332,2022-10-10 14:39:36,90.76923076923077,Maskito v0.3.0_HYBRID
102,,,40.0,100.0,75.0,7:32,1,,100.0,30.0,80.0,100.0,100.0,,,100.0,75,100.0,,100.0,100.0,,Inhalt größtenteils gut übernommen,-1,1. Ausdruck teils sinnverändernd2. Sehr wenig Unterschied&comma; teils keinerlei Paraphrasierung,1. zurückrufen =/= zurückgeben,,,,,106707,2,,,,,,6d1a4e672773b431995d5cef278b4e72,,0,1.146.522.068.977.350,34.357.571.601.867.600,53332,2022-10-10 14:47:10,84.61538461538461,Maskito v0.3.0b_HYBRID
102,,,60.0,100.0,100.0,19:9,0,,100.0,50.0,90.0,75.0,100.0,,,90.0,100,100.0,,100.0,100.0,,Inhalt größtenteils gut übernommen,-1,1. &quot;dpa&quot; kommt im Input nicht vor.2. Teils wenig Unterschied,-1,,,,,106799,4,,,,,,a8027b534cda3886c0b1f1ae40d7628a,,0,21.972.073.078.155.500,140.044.527.053.833,53332,2022-10-10 15:06:20,89.61538461538461,Maskito v0.3.0b_RAW
102,,,60.0,100.0,75.0,15:8,0,,100.0,50.0,100.0,100.0,100.0,,,90.0,100,100.0,,100.0,100.0,,Inhalt gut übernommen,-1,Wenig Unterschied,-1,,,,,106652,1,,,,,,76b55a95254015d80daf4fec95d8f666,,1,508.657.283.782.959,28.351.994.514.465.300,53332,2022-10-10 15:21:30,90.38461538461539,Maskito v0.3.0_HYBRID
102,,,60.0,100.0,100.0,13:9,0,,100.0,50.0,90.0,100.0,75.0,,,90.0,100,100.0,,100.0,100.0,,Inhalt größtenteils gut übernommen,-1,1. Ausdruck nicht immer bedeutungsgleich.2. Teils wenig/kein Unterschied,1. siehe: erster Satz,,,,,106801,4,,,,,,1796e7d7033b6fd3788435564c98d5e5,,0,6.049.129.033.088.680,4.042.049.217.224.120,53332,2022-10-10 15:34:40,89.61538461538461,Maskito v0.3.0b_RAW
102,,,80.0,100.0,100.0,11:41,1,,100.0,70.0,100.0,100.0,100.0,,,100.0,100,100.0,,100.0,100.0,,Inhalt gut übernommen,-1,Etwas mehr Unterschied wäre gut,-1,,,,,106747,3,,,,,,e696b41c52e38dfbe9c8b596cd71ca18,,0,5.232.189.226.150.510,3.687.927.722.930.900,53332,2022-10-11 09:27:32,96.15384615384616,Maskito v0.3.0_RAW
102,,,60.0,,75.0,6:17,1,,100.0,60.0,90.0,100.0,100.0,,,100.0,75,100.0,,100.0,100.0,,Inhalt größtenteils gut übernommen,-1,1. Ausdruck teils unpassend/sinnverändernd.2. Wenig Unterschied,1. ist =/= scheint zu sein,,,,,106731,2,,,,,,f89add7dbeb5233a91040efd74b729ff,,0,1.911.299.967.765.800,10.066.308.736.801.100,53332,2022-10-11 09:34:25,88.33333333333333,Maskito v0.3.0b_HYBRID
102,,,70.0,100.0,100.0,9:55,1,,100.0,60.0,100.0,100.0,100.0,,,100.0,100,100.0,,100.0,100.0,,Inhalt gut übernommen,-1,Wenig Unterschied&comma; Sätze oft nur leicht umgestellt,-1,,,,,106680,1,,,,,,9e76017ca9f4a76a1d8b7fe17dae79ed,,0,3.645.964.956.283.560,23.905.769.109.725.900,53332,2022-10-11 09:44:38,94.61538461538461,Maskito v0.3.0_HYBRID
102,,,70.0,100.0,100.0,11:25,1,,100.0,50.0,100.0,100.0,100.0,,,100.0,100,100.0,,100.0,100.0,,Inhalt fehlerfrei übernommen,-1,Wenig Unterschied&comma; lediglich leicht umgestellte Sätze,-1,,,,,106814,4,,,,,,4a60efeb3b05ffbed1c3a32486f200e1,,0,3.789.692.425.727.840,2.639.401.865.005.490,53332,2022-10-11 09:56:04,93.84615384615384,Maskito v0.3.0b_RAW
102,,,60.0,100.0,75.0,16:24,0,,100.0,60.0,90.0,100.0,100.0,,,70.0,100,100.0,,100.0,100.0,,Inhalt größtenteils gut übernommen,-1,1. Teils etwas holprig formuliert.2. Recht wenig Unterschied,-1,,,,,106745,3,,,,,,0638d37e4a915640aea9820db87e66cb,,0,7.856.710.052.490.230,5.506.103.992.462.150,53332,2022-10-11 10:12:29,88.84615384615384,Maskito v0.3.0_RAW
102,,,70.0,100.0,75.0,20:52,0,,100.0,60.0,90.0,100.0,100.0,,,90.0,100,100.0,,100.0,100.0,,Inhalt größtenteils gut übernommen,-1,1. Abzüge in Ausdruck.2- Teils wenig Unterschied,1. z.B. letzter Satz,,,,,106727,2,,,,,,f31e74f5df5a3337e9a186872abc4706,,1,6.402.355.861.663.810,32.457.058.906.555.100,53332,2022-10-11 10:33:22,91.15384615384616,Maskito v0.3.0b_HYBRID
102,,,70.0,100.0,100.0,17:32,0,,100.0,50.0,100.0,100.0,100.0,,,100.0,100,100.0,,100.0,100.0,,Inhalt fehlerfrei übernommen,-1,Wenig Unterschied,-1,,,,,106692,2,,,,,,f861cc3ca1656f1c3996eeb425448ba1,,0,13.846.942.663.192.700,67.721.052.169.799.800,53332,2022-10-11 10:50:55,93.84615384615384,Maskito v0.3.0b_HYBRID
102,,,70.0,100.0,100.0,4:4,0,,100.0,50.0,100.0,100.0,100.0,,,100.0,100,100.0,,100.0,100.0,,Inhalt gut übernommen,-1,Wenig Unterschied,-1,,,,,106822,4,,,,,,0fc15ce6627e1ed2bbb82e27030feaa2,,0,17.157.025.575.637.800,1.146.965.503.692.620,53332,2022-10-11 10:55:08,93.84615384615384,Maskito v0.3.0b_RAW
102,,,70.0,100.0,75.0,13:18,0,,100.0,60.0,100.0,100.0,100.0,,,90.0,100,100.0,,100.0,100.0,,Inhalt größtenteils gut übernommen,-1,1. Abzüge im Ausdruck2. Teils wenig Unterschied,1. z.B. erster Satz,,,,,106756,3,,,,,,6dfcbd7dfded42fa78305cd2d5233e40,,0,7.396.816.492.080.680,4.729.291.129.112.240,53332,2022-10-11 11:08:28,91.92307692307692,Maskito v0.3.0_RAW
102,,,70.0,100.0,100.0,7:20,1,,75.0,80.0,80.0,100.0,100.0,,,70.0,75,100.0,,100.0,100.0,,1. gut gelungene Umformulierung,1. Die Bundesregierung plant eine Begrenzung der Abschlussprovisionen für Restschuldversicherungen,1. impliziter Fehler2. fehlerhaft formuliert,1.  Ist der Darlehensnehmer arbeitsunfähig oder arbeitslos&comma; stirbt oder wird er eingestellt.; 2. Zugleich sollten aber auch die Provisionen für Lebensversicherungen gedeckelt werden&comma; was in der großen Koalition ausgebremst hatte,,,,,106815,4,,,,,,d271eea4b878b084063ad063dd0a0171,,0,5.731.684.160.232.540,38.774.197.578.430.100,12802,2022-10-11 11:12:17,88.46153846153847,Maskito v0.3.0b_RAW
102,,,70.0,100.0,75.0,13:57,1,,100.0,60.0,90.0,100.0,100.0,,,90.0,100,100.0,,100.0,100.0,,Inhalt größtenteils gut übernommen,-1,1. Paraphrasen nicht immer ganz bedeutungsgleich  2. Teils wenig Unterschied,1. etwas sagen =/= etwas ankündigen,,,,,106651,1,,,,,,24f62a4ad32fd9360d9a8419f65d2b85,,0,3.647.621.941.566.460,17.987.725.257.873.500,53332,2022-10-11 15:35:21,91.15384615384616,Maskito v0.3.0_HYBRID
102,,,70.0,100.0,100.0,12:34,1,,100.0,40.0,100.0,100.0,100.0,,,100.0,100,100.0,,100.0,100.0,,Inhalt gut übernommen,-1,Unterschied recht gering,-1,,,,,106697,2,,,,,,6ab66010b87bbcb17b33d6464b1f3f93,,0,3.252.872.824.668.880,1.634.713.912.010.190,53332,2022-10-11 15:47:56,93.07692307692308,Maskito v0.3.0b_HYBRID
102,,,60.0,100.0,100.0,15:37,1,,100.0,40.0,100.0,100.0,100.0,,,90.0,100,100.0,,100.0,100.0,,Inhalt korrekt übernommen,-1,Teils sehr wenig Unterschied,z.B. letzter Satz,,,,,106817,4,,,,,,38a86a8b4b9cce32b72117215f4dde69,,0,4.385.876.441.001.890,2.553.603.172.302.240,53332,2022-10-11 16:03:43,91.53846153846153,Maskito v0.3.0b_RAW
102,,,30.0,100.0,100.0,5:37,1,,100.0,50.0,60.0,100.0,100.0,,,90.0,75,100.0,,100.0,100.0,,-1,-1,Impliziter Fact-Check: Falscher Kontext der Informationen durch abgeänderte Syntax ,Die christliche&comma; vorösterliche Bußzeit beginnt unmittelbar nach dem Karneval&comma; der am Aschermittwoch endet. -> Am Aschermittwoch endet die christliche&comma; vorösterliche Bußzeit&comma; die unmittelbar nach dem Karneval beginnt. ,,,,,106755,3,,,,,,a11a2242f11e3478c3399664fd8e401e,,0,20.335.209.846.496.500,12.374.912.023.544.300,79689,2022-10-11 16:07:22,85.0,Maskito v0.3.0_RAW
102,,,70.0,100.0,75.0,9:18,1,,100.0,70.0,80.0,100.0,75.0,,,80.0,100,100.0,,,100.0,,Inhalt größtenteils gut übernommen,-1,Insgesamt wenig Unterschied,-1,,,,,106660,1,,,,,,df80cf82c767e770c628396528b94e76,,0,5.361.497.783.660.880,29.281.429.767.608.600,53332,2022-10-11 16:13:10,87.5,Maskito v0.3.0_HYBRID
102,,,80.0,100.0,75.0,16:21,1,,100.0,80.0,80.0,100.0,100.0,,,90.0,75,100.0,,100.0,100.0,,-1,-1,Ausdruck/Impliziter Fact-Check, Der 26 Jahre alte algerische Nationalspieler soll für mehr Stabilität und Kreativität im Mittelfeld sorgen.  ->  Der 26-fache algerische Nationalspieler soll im Mittelfeld für mehr Stabilität und Kreativität sorgen. ,,,,,106801,4,,,,,,1796e7d7033b6fd3788435564c98d5e5,,0,6.049.129.033.088.680,4.042.049.217.224.120,79689,2022-10-11 16:23:45,90.76923076923077,Maskito v0.3.0b_RAW
102,,,60.0,100.0,100.0,16:43,0,,100.0,50.0,90.0,100.0,100.0,,,70.0,100,80.0,,100.0,100.0,,Inhalt größtenteils richtig übernommen,-1,1. Einige Zeichensetzungsfehler2. Wenig Unterschied,-1,,,,,106744,3,,,,,,1af75ebbdb28730316501f8822508cfb,,0,3.753.247.022.628.780,24.079.351.902.008.000,53332,2022-10-11 16:30:00,88.46153846153847,Maskito v0.3.0_RAW
102,,,70.0,100.0,50.0,15:45,1,,100.0,80.0,80.0,100.0,100.0,,,80.0,75,100.0,,100.0,100.0,,-1,-1,(1) Impliziter Fact-Check(2)Ausdruck, (1) Zu den Nationalitäten und familiären Verbindungen der Verdächtigen könne man nichts sagen. -> Zur Nationalität und familiären Verbindung der Verdächtigen sei nichts bekannt.(2) Vom PET hieß es&comma; man gehe von der Vorbereitung eines Terrorangriffs mit einem &quot;militanten islamistischen Motiv&quot; aus.  -> Man erwarte eine Vorbereitung eines Terrorangriffs mit einem &quot;militanten islamistischen Motiv&quot;&comma; hieß es vom PET. ,,,,,106769,3,,,,,,966ae692ed2f2ba0b9229e943dd12df8,,0,63.213.470.458.984.300,4.208.607.602.119.440,79689,2022-10-11 16:39:30,87.3076923076923,Maskito v0.3.0_RAW
102,,,70.0,100.0,0.0,23:54,1,,100.0,70.0,70.0,100.0,100.0,,,100.0,50,100.0,,100.0,100.0,,-1,-1,(1) Impliziter Fact-Check (2) Ausdruck,(1)  Daraufhin droht der Regierung von Unterfranken eine Geldbuße von 5000 Euro. (2) Die blonden Haare sind zu einem Pferdeschwanz gebunden&comma; Hemd und Hosenträger tragen den damals vierjährigen William Kelly. ,,,,,106698,2,,,,,,c69050a79ee22bda4bff48ab2dc22fc3,,3,9.466.379.022.598.260,3.766.019.654.273.980,79689,2022-10-11 17:03:26,81.53846153846153,Maskito v0.3.0b_HYBRID
102,,,40.0,100.0,100.0,1:40,0,,100.0,40.0,100.0,100.0,100.0,,,100.0,100,100.0,,100.0,100.0,,-1,-1,Sprachliche Unterschiedlichkeit: Wortwahl wurde kaum abgeändert ,-1,,,,,106634,1,,,,,,3984fe399684f5feda8fdf430eeab47a,,0,15.644.182.205.200.100,7.316.742.420.196.530,79689,2022-10-11 17:05:07,90.76923076923077,Maskito v0.3.0_HYBRID
102,,,80.0,100.0,100.0,34:46,0,,100.0,70.0,100.0,100.0,100.0,,,100.0,75,100.0,,100.0,100.0,,-1,-1,Impliziter Fact-Check, Beide Kreise sind auf den Sonnenaufgang zur Sommersonnwende ausgerichtet.  -> Beide Kreise sind auf den Sonnenaufgang zur Sommersonnwende ausgerichtet,,,,,106706,2,,,,,,a0befba0ad5758868faa2d9a7afa81ce,,0,5.421.176.218.986.510,29.109.903.812.408.400,79689,2022-10-11 17:39:54,94.23076923076923,Maskito v0.3.0b_HYBRID
